Subject_ID,Age,Gender,Education,Language,Country,Socioeconomic,age_group,edu_group,ses_group,strat_group,fold
1218,60.0,f,vocational,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,3
1219,68.0,m,bachelor,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,3
1220,67.0,m,master,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,3
1222,63.0,m,bachelor,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,3
1223,75.0,f,high_school,english_american,usa,3.0,65to75,medium,low,f_usa_65to75_medium_low,2
1225,60.0,m,bachelor,english_american,usa,4.0,under65,high,middle,m_usa_under65_high_middle,4
1227,66.0,f,master,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,5
1228,61.0,f,bachelor,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,2
1229,66.0,m,master,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,3
1230,66.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1232,60.0,f,vocational,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,4
1233,72.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,5
1234,65.0,m,vocational,english_american,usa,6.0,65to75,medium,middle,m_usa_65to75_medium_middle,4
1235,72.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
1237,68.0,m,phd,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,5
1238,71.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1239,63.0,f,high_school,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,2
1240,62.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,5
1241,65.0,m,bachelor,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,2
1242,71.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,3
1244,68.0,f,bachelor,english_other,usa,1.0,65to75,high,low,f_usa_65to75_high_low,4
1245,64.0,f,master,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,3
1246,73.0,f,master,english_american,usa,9.0,65to75,high,high,f_usa_65to75_high_high,4
1247,63.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,4
1248,69.0,m,high_school,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,3
1249,70.0,m,less_than_highschool,english_british,uk,4.0,65to75,low,middle,m_uk_65to75_low_middle,3
1250,60.0,m,master,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,2
1251,65.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
1252,66.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,4
1253,62.0,f,bachelor,english_american,usa,3.0,under65,high,low,f_usa_under65_high_low,1
1254,70.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,3
1255,71.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,4
1257,74.0,m,high_school,english_british,uk,5.0,65to75,medium,middle,m_uk_65to75_medium_middle,4
1258,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,5
1264,61.0,f,high_school,english_british,uk,2.0,under65,medium,low,f_uk_under65_medium_low,1
1266,62.0,m,master,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,3
1267,63.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
1268,66.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
1271,68.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,3
1274,62.0,m,bachelor,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,1
1275,61.0,m,high_school,english_american,usa,7.0,under65,medium,middle,m_usa_under65_medium_middle,4
1276,72.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
1277,61.0,f,master,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,4
1278,74.0,m,high_school,english_american,usa,6.0,65to75,medium,middle,m_usa_65to75_medium_middle,4
1280,72.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,5
1281,66.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
1282,63.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,4
1283,66.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1284,68.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,4
1285,64.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,1
1286,67.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,3
1288,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
1290,62.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
1291,61.0,m,phd,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,5
1292,62.0,f,high_school,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
1293,65.0,f,master,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
1294,65.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,3
1295,73.0,m,master,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,4
1297,63.0,f,bachelor,english_other,usa,8.0,under65,high,high,f_usa_under65_high_high,1
1298,63.0,m,bachelor,english_other,usa,5.0,under65,high,middle,m_usa_under65_high_middle,5
1299,70.0,m,master,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,5
1302,69.0,m,phd,english_other,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,4
1304,64.0,f,bachelor,english_american,usa,3.0,under65,high,low,f_usa_under65_high_low,5
1305,66.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,4
1308,74.0,m,phd,english_other,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,4
1309,59.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
1310,60.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,4
1311,62.0,f,bachelor,english_american,usa,3.0,under65,high,low,f_usa_under65_high_low,4
1312,60.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
1313,64.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,4
1314,67.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,3
1315,64.0,f,vocational,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,4
1316,63.0,f,vocational,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
1317,67.0,m,high_school,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1318,68.0,m,master,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,5
1320,60.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,1
1322,65.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
1324,62.0,f,master,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,3
1325,60.0,m,master,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,2
1326,69.0,f,high_school,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,5
1327,60.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,5
1328,61.0,f,high_school,english_british,uk,3.0,under65,medium,low,f_uk_under65_medium_low,3
1330,63.0,m,phd,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,4
1331,63.0,m,vocational,english_american,usa,6.0,under65,medium,middle,m_usa_under65_medium_middle,5
1332,60.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,4
1334,62.0,m,high_school,english_american,usa,7.0,under65,medium,middle,m_usa_under65_medium_middle,2
1336,73.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,5
1339,61.0,f,master,english_british,uk,1.0,under65,high,low,f_uk_under65_high_low,2
1340,63.0,f,master,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,5
1341,64.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,5
1344,61.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,4
1346,66.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,5
1347,60.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,3
1348,62.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,1
1350,67.0,f,master,english_british,uk,5.0,65to75,high,middle,f_uk_65to75_high_middle,2
1351,64.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
1353,65.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,4
1354,73.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,4
1355,63.0,f,high_school,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
1356,61.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,4
1357,60.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,2
1358,64.0,m,bachelor,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,4
1359,75.0,f,bachelor,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,1
1360,66.0,f,phd,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,2
1361,62.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
1362,60.0,f,bachelor,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,2
1363,65.0,f,bachelor,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,5
1365,74.0,m,vocational,english_american,usa,7.0,65to75,medium,middle,m_usa_65to75_medium_middle,1
1366,60.0,f,high_school,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,3
1368,70.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,4
1369,72.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
1370,64.0,m,phd,english_american,usa,4.0,under65,high,middle,m_usa_under65_high_middle,2
